categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Shampoos,162,NUTRICION,PLUSBELLE,SHAMPOO PLUSBELLE NUTRICIÓN 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-nutricion-1lt/,1000
Shampoos,163,SUAVIDAD,PLUSBELLE,SHAMPOO PLUSBELLE SUAVIDAD 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-suavidad-1lt/,1000
Shampoos,164,BAJO POO NUTRICION,TRESEMME,TRESEMMÉ SHAMPOO 400ml BAJO POO NUTRICIÓN,4569.0,Segal,https://www.casa-segal.com/producto/tresemme-shampoo-400ml-bajo-poo-nutricion/,400
Shampoos,165,DETOX CAPILAR,TRESEMME,TRESEMMÉ SHAMPOO 400ml DETOX CAPILAR,4569.0,Segal,https://www.casa-segal.com/producto/tresemme-shampoo-400ml-detox-capilar/,400
Shampoos,166,HIDRATACION PROFUNDA,TRESEMME,TRESEMMÉ SHAMPOO 400ml HIDRATACIÓN PROFUNDA,4569.0,Segal,https://www.casa-segal.com/producto/tresemme-shampoo-400ml-hidratacion-profunda/,400
Shampoos,167,REGENERACION TRESPLEX,TRESEMME,TRESEMMÉ SHAMPOO 400ml REGENERACIÓN TRESPLEX,4569.0,Segal,https://www.casa-segal.com/producto/tresemme-shampoo-400ml-regeneracion-tresplex/,400
Shampoos,168,HIDRATACION PROFUNDA,TRESEMME,TRESEMMÉ SHAMPOO 750ml HIDRATACIÓN PROFUNDA,7999.0,Segal,https://www.casa-segal.com/producto/tresemme-shampoo-750ml-hidratacion-profunda/,750
Leches,169,DESCREMADA,TREGAR,LECHE DESCREMADA 1Lt TREGAR,1289.0,Segal,https://www.casa-segal.com/producto/leche-descremada-1lt-tregar/,1000
Leches,170,DESCREMADA,YOGURLAC,LECHE DESCREMADA YOGURLAC 1Lt,1269.0,Segal,https://www.casa-segal.com/producto/leche-descremada-yogurlac-1lt/,1000
Leches,171,ENTERA,TREGAR,LECHE ENTERA 1Lt TREGAR,1289.0,Segal,https://www.casa-segal.com/producto/leche-entera-1lt-tregar/,1000
Leches,172,ENTERA,YOGURLAC,LECHE ENTERA YOGURLAC 1Lt,1269.0,Segal,https://www.casa-segal.com/producto/leche-entera-yogurlac-1lt/,1000
Leches,173,0% LACTOSA,LA SERENISIMA,LECHE PET 0% LACTOSA LA SERENÍSIMA x 1L,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-0-lactosa-la-serenisima-x-1l/,1000
Leches,174,1% DESCREMADA,LA SERENISIMA,LECHE PET 1% DESCREMADA LA SERENÍSIMA,1659.0,Segal,https://www.casa-segal.com/producto/leche-pet-1-descremada-la-serenisima/,1000
